building_id,metric,model,MAE,CV(RMSE),delta_cvrmse_vs_seasonal_naive_pct
Bull_office_Anne,cooling_kw,ridge_regression,7.1401,19.27,-48.9
Bull_office_Chantel,cooling_kw,seasonal_naive_168h,113.4296,62.15,0.0
Bull_office_Chantel,cooling_kw,ridge_regression,45.9597,27.08,-56.44
Bull_office_Debbie,cooling_kw,seasonal_naive_168h,60.3331,122.44,0.0
Bull_office_Debbie,cooling_kw,ridge_regression,26.9647,63.71,-47.97
Bull_office_Efren,cooling_kw,seasonal_naive_168h,85.8882,159.98,0.0
Bull_office_Efren,cooling_kw,ridge_regression,45.8083,88.02,-44.98
Bull_office_Lilla,cooling_kw,seasonal_naive_168h,132.4391,46.52,0.0
Bull_office_Lilla,cooling_kw,ridge_regression,75.4536,27.63,-40.61
Bull_office_Mai,cooling_kw,seasonal_naive_168h,3.2683,82.35,0.0
Bull_office_Mai,cooling_kw,ridge_regression,1.4575,61.11,-25.8
Bull_office_Myron,cooling_kw,seasonal_naive_168h,126.8046,289.56,0.0
Bull_office_Myron,cooling_kw,ridge_regression,53.8278,198.11,-31.58
Bull_office_Rob,cooling_kw,seasonal_naive_168h,273.0358,114.26,0.0
Bull_office_Rob,cooling_kw,ridge_regression,99.926,65.55,-42.63
Bull_office_Sally,cooling_kw,seasonal_naive_168h,79.0155,161.82,0.0
Bull_office_Sally,cooling_kw,ridge_regression,55.5623,107.42,-33.62
Bull_office_Trevor,cooling_kw,seasonal_naive_168h,33.8744,57.96,0.0
Bull_office_Trevor,cooling_kw,ridge_regression,14.0273,28.08,-51.55
Bull_office_Yvonne,cooling_kw,seasonal_naive_168h,219.2171,233.75,0.0
Bull_office_Yvonne,cooling_kw,ridge_regression,85.4351,152.39,-34.8
Cockatoo_education_Brendan,cooling_kw,seasonal_naive_168h,0.4057,844.55,0.0
Cockatoo_education_Brendan,cooling_kw,ridge_regression,0.368,468.88,-44.48
Cockatoo_education_Brigitte,cooling_kw,seasonal_naive_168h,9.8565,120.15,0.0
Cockatoo_education_Brigitte,cooling_kw,ridge_regression,5.5306,62.17,-48.25
Cockatoo_education_Charity,cooling_kw,seasonal_naive_168h,3.1942,54.94,0.0
Cockatoo_education_Charity,cooling_kw,ridge_regression,2.2543,33.61,-38.82
Cockatoo_education_Christi,cooling_kw,seasonal_naive_168h,2.0814,116.42,0.0
Cockatoo_education_Christi,cooling_kw,ridge_regression,1.1887,71.81,-38.32
Cockatoo_education_Clifton,cooling_kw,seasonal_naive_168h,3.6053,247.01,0.0
Cockatoo_education_Clifton,cooling_kw,ridge_regression,3.1606,128.74,-47.88
Cockatoo_education_Erik,cooling_kw,seasonal_naive_168h,15.8117,272.66,0.0
Cockatoo_education_Erik,cooling_kw,ridge_regression,10.5926,152.84,-43.94
Cockatoo_education_Eunice,cooling_kw,seasonal_naive_168h,17.7793,180.74,0.0
Cockatoo_education_Eunice,cooling_kw,ridge_regression,21.0684,113.89,-36.98
Cockatoo_education_Flora,cooling_kw,seasonal_naive_168h,0.6884,720.33,0.0
Cockatoo_education_Flora,cooling_kw,ridge_regression,0.4997,317.79,-55.88
Cockatoo_education_Helene,cooling_kw,seasonal_naive_168h,14.8642,97.53,0.0
Cockatoo_education_Helene,cooling_kw,ridge_regression,27.449,78.13,-19.89
Cockatoo_education_Janet,cooling_kw,seasonal_naive_168h,44.4444,205.93,0.0
Cockatoo_education_Janet,cooling_kw,ridge_regression,45.153,124.37,-39.6
Cockatoo_education_Jon,cooling_kw,seasonal_naive_168h,12.7359,104.1,0.0
Cockatoo_education_Jon,cooling_kw,ridge_regression,13.9445,65.2,-37.36
Cockatoo_education_June,cooling_kw,seasonal_naive_168h,14.1718,285.46,0.0
Cockatoo_education_June,cooling_kw,ridge_regression,12.438,162.11,-43.21
Cockatoo_education_Latrice,cooling_kw,seasonal_naive_168h,8.912,404.48,0.0
Cockatoo_education_Latrice,cooling_kw,ridge_regression,9.4851,249.32,-38.36
Cockatoo_education_Laurence,cooling_kw,seasonal_naive_168h,24.358,86.64,0.0
Cockatoo_education_Laurence,cooling_kw,ridge_regression,35.3733,69.09,-20.26
Cockatoo_education_Lionel,cooling_kw,seasonal_naive_168h,7.4214,330.52,0.0
Cockatoo_education_Lionel,cooling_kw,ridge_regression,4.696,163.39,-50.57
Cockatoo_education_Magdalena,cooling_kw,seasonal_naive_168h,3.2809,225.1,0.0
Cockatoo_education_Magdalena,cooling_kw,ridge_regression,1.7408,102.91,-54.28
Cockatoo_education_Mayra,cooling_kw,seasonal_naive_168h,6.8618,67.05,0.0
Cockatoo_education_Mayra,cooling_kw,ridge_regression,7.9134,49.0,-26.93
Cockatoo_education_Minh,cooling_kw,seasonal_naive_168h,0.3561,66.32,0.0
Cockatoo_education_Minh,cooling_kw,ridge_regression,0.583,65.29,-1.57
Cockatoo_education_Nelda,cooling_kw,seasonal_naive_168h,11.9182,13.53,0.0
Cockatoo_education_Nelda,cooling_kw,ridge_regression,17.0953,12.32,-8.93
Cockatoo_education_Orlando,cooling_kw,seasonal_naive_168h,4.3506,27.15,0.0
Cockatoo_education_Orlando,cooling_kw,ridge_regression,3.9975,17.67,-34.92
Cockatoo_education_Priscilla,cooling_kw,seasonal_naive_168h,6.5326,24.83,0.0
Cockatoo_education_Priscilla,cooling_kw,ridge_regression,6.6839,20.92,-15.74
Cockatoo_education_Rita,cooling_kw,seasonal_naive_168h,2.5531,209.98,0.0
Cockatoo_education_Rita,cooling_kw,ridge_regression,2.3775,119.14,-43.26
Cockatoo_education_Terrence,cooling_kw,seasonal_naive_168h,22.6873,116.74,0.0
Cockatoo_education_Terrence,cooling_kw,ridge_regression,29.8723,79.2,-32.16
Cockatoo_office_Alton,cooling_kw,seasonal_naive_168h,15.3837,54.17,0.0
Cockatoo_office_Alton,cooling_kw,ridge_regression,6.675,23.47,-56.68
Cockatoo_office_Delores,cooling_kw,seasonal_naive_168h,1.7112,133.12,0.0
Cockatoo_office_Delores,cooling_kw,ridge_regression,2.3973,103.81,-22.02
Cockatoo_office_Elbert,cooling_kw,seasonal_naive_168h,1.424,350.44,0.0
Cockatoo_office_Elbert,cooling_kw,ridge_regression,1.3166,187.53,-46.49
Cockatoo_office_Gail,cooling_kw,seasonal_naive_168h,10.5685,61.51,0.0
Cockatoo_office_Gail,cooling_kw,ridge_regression,7.851,34.75,-43.5
Cockatoo_office_Georgia,cooling_kw,seasonal_naive_168h,3.1502,27.69,0.0
Cockatoo_office_Georgia,cooling_kw,ridge_regression,2.5706,21.58,-22.08
Cockatoo_office_Giovanni,cooling_kw,seasonal_naive_168h,12.9561,83.93,0.0
Cockatoo_office_Giovanni,cooling_kw,ridge_regression,7.1776,40.21,-52.09
Cockatoo_office_Jimmy,cooling_kw,seasonal_naive_168h,1.3304,109.68,0.0
Cockatoo_office_Jimmy,cooling_kw,ridge_regression,2.2315,102.68,-6.39
Cockatoo_office_Jodie,cooling_kw,seasonal_naive_168h,0.0757,64.62,0.0
Cockatoo_office_Jodie,cooling_kw,ridge_regression,0.0651,58.32,-9.76
Cockatoo_office_Kristin,cooling_kw,seasonal_naive_168h,7.3894,112.94,0.0
Cockatoo_office_Kristin,cooling_kw,ridge_regression,11.0266,82.87,-26.63
Cockatoo_office_Laila,cooling_kw,seasonal_naive_168h,26.2046,78.99,0.0
Cockatoo_office_Laila,cooling_kw,ridge_regression,11.72,35.17,-55.48
Cockatoo_office_Lorraine,cooling_kw,seasonal_naive_168h,12.0797,48.36,0.0
Cockatoo_office_Lorraine,cooling_kw,ridge_regression,6.9929,27.53,-43.06
Cockatoo_office_Nola,cooling_kw,seasonal_naive_168h,2.6997,48.9,0.0
Cockatoo_office_Nola,cooling_kw,ridge_regression,3.6341,41.15,-15.86
Cockatoo_office_Paige,cooling_kw,seasonal_naive_168h,1.4781,66.78,0.0
Cockatoo_office_Paige,cooling_kw,ridge_regression,1.8944,56.15,-15.91
Cockatoo_office_Pansy,cooling_kw,seasonal_naive_168h,4.0998,180.28,0.0
Cockatoo_office_Pansy,cooling_kw,ridge_regression,4.5983,111.42,-38.2
Cockatoo_office_Rodney,cooling_kw,seasonal_naive_168h,1.5402,65.23,0.0
Cockatoo_office_Rodney,cooling_kw,ridge_regression,1.0952,44.27,-32.14
Cockatoo_office_Roxanna,cooling_kw,seasonal_naive_168h,7.9762,85.17,0.0
Cockatoo_office_Roxanna,cooling_kw,ridge_regression,16.3221,77.77,-8.69
Crow_education_Kate,cooling_kw,seasonal_naive_168h,20.5006,2556.13,0.0
Crow_education_Kate,cooling_kw,ridge_regression,16.2797,1032.84,-59.59
Crow_education_Marlin,cooling_kw,seasonal_naive_168h,70.7654,89.5,0.0
Crow_education_Marlin,cooling_kw,ridge_regression,40.2812,51.11,-42.9
Crow_education_Omer,cooling_kw,seasonal_naive_168h,56.8167,147.01,0.0
Crow_education_Omer,cooling_kw,ridge_regression,41.0326,83.96,-42.89
Crow_education_Winston,cooling_kw,seasonal_naive_168h,38.161,134.22,0.0
Crow_education_Winston,cooling_kw,ridge_regression,25.637,67.7,-49.56
Eagle_education_Alberto,cooling_kw,seasonal_naive_168h,487.4892,28.27,0.0
Eagle_education_Alberto,cooling_kw,ridge_regression,409.8168,22.51,-20.38
Eagle_education_April,cooling_kw,seasonal_naive_168h,81.5809,121.24,0.0
Eagle_education_April,cooling_kw,ridge_regression,55.5913,85.59,-29.41
Eagle_education_Brooke,cooling_kw,seasonal_naive_168h,1136.4703,70.81,0.0
Eagle_education_Brooke,cooling_kw,ridge_regression,453.8806,24.82,-64.94
Eagle_education_Cassie,cooling_kw,seasonal_naive_168h,72.0634,441.45,0.0
Eagle_education_Cassie,cooling_kw,ridge_regression,55.6642,341.89,-22.55
Eagle_education_Eileen,cooling_kw,seasonal_naive_168h,66.0289,362.05,0.0
Eagle_education_Eileen,cooling_kw,ridge_regression,76.7551,281.77,-22.17
Eagle_education_Jewell,cooling_kw,seasonal_naive_168h,258.8635,264.69,0.0
Eagle_education_Jewell,cooling_kw,ridge_regression,193.4362,186.16,-29.67
Eagle_education_Lino,cooling_kw,seasonal_naive_168h,639.4344,67.09,0.0
Eagle_education_Lino,cooling_kw,ridge_regression,278.4665,31.2,-53.49
Eagle_education_Luther,cooling_kw,seasonal_naive_168h,392.8423,24.41,0.0
Eagle_education_Luther,cooling_kw,ridge_regression,336.1419,21.24,-12.96
Eagle_education_Norah,cooling_kw,seasonal_naive_168h,431.0084,149.95,0.0
Eagle_education_Norah,cooling_kw,ridge_regression,379.3872,117.12,-21.89
Eagle_education_Paul,cooling_kw,seasonal_naive_168h,34.6097,316.22,0.0
Eagle_education_Paul,cooling_kw,ridge_regression,39.0949,261.39,-17.34
Eagle_education_Peter,cooling_kw,seasonal_naive_168h,1500.7808,167.0,0.0
Eagle_education_Peter,cooling_kw,ridge_regression,1599.4291,150.75,-9.73
Eagle_education_Petra,cooling_kw,seasonal_naive_168h,63.5312,291.98,0.0
Eagle_education_Petra,cooling_kw,ridge_regression,55.0673,205.37,-29.66
Eagle_education_Raul,cooling_kw,seasonal_naive_168h,720.5443,116.55,0.0
Eagle_education_Raul,cooling_kw,ridge_regression,646.8145,88.56,-24.02
Eagle_education_Roman,cooling_kw,seasonal_naive_168h,804.5461,133.74,0.0
Eagle_education_Roman,cooling_kw,ridge_regression,683.5061,97.37,-27.2
Eagle_education_Samantha,cooling_kw,seasonal_naive_168h,163.6617,21.98,0.0
Eagle_education_Samantha,cooling_kw,ridge_regression,160.6557,19.74,-10.19
Eagle_education_Shana,cooling_kw,seasonal_naive_168h,196.4619,53.48,0.0
Eagle_education_Shana,cooling_kw,ridge_regression,166.0321,45.59,-14.75
Eagle_education_Shanna,cooling_kw,seasonal_naive_168h,322.0624,59.51,0.0
Eagle_education_Shanna,cooling_kw,ridge_regression,239.0279,38.49,-35.33
Eagle_education_Shante,cooling_kw,seasonal_naive_168h,704.2098,47.93,0.0
Eagle_education_Shante,cooling_kw,ridge_regression,582.4298,35.84,-25.22
Eagle_education_Sheena,cooling_kw,seasonal_naive_168h,36.9313,316.22,0.0
Eagle_education_Sheena,cooling_kw,ridge_regression,41.7174,261.39,-17.34
Eagle_education_Sherrill,cooling_kw,seasonal_naive_168h,1010.6772,47.96,0.0
Eagle_education_Sherrill,cooling_kw,ridge_regression,752.53,34.11,-28.87
Eagle_education_Teresa,cooling_kw,seasonal_naive_168h,103.6197,168.57,0.0
Eagle_education_Teresa,cooling_kw,ridge_regression,82.6353,115.21,-31.66
Eagle_education_Wesley,cooling_kw,seasonal_naive_168h,149.6528,71.19,0.0
Eagle_education_Wesley,cooling_kw,ridge_regression,99.3401,45.85,-35.59
Eagle_education_Will,cooling_kw,seasonal_naive_168h,106.1896,88.45,0.0
Eagle_education_Will,cooling_kw,ridge_regression,92.3464,67.54,-23.63
Eagle_office_Chantelle,cooling_kw,seasonal_naive_168h,28.5468,32.31,0.0
Eagle_office_Chantelle,cooling_kw,ridge_regression,22.3557,24.63,-23.79
Eagle_office_Chauncey,cooling_kw,seasonal_naive_168h,826.2451,83.8,0.0
Eagle_office_Chauncey,cooling_kw,ridge_regression,613.2946,54.88,-34.51
Eagle_office_Damian,cooling_kw,seasonal_naive_168h,1496.0826,145.23,0.0
Eagle_office_Damian,cooling_kw,ridge_regression,797.31,89.58,-38.32
Eagle_office_Demetra,cooling_kw,seasonal_naive_168h,279.5414,326.74,0.0
Eagle_office_Demetra,cooling_kw,ridge_regression,310.5682,236.94,-27.48
Eagle_office_Donovan,cooling_kw,seasonal_naive_168h,77.9161,332.33,0.0
Eagle_office_Donovan,cooling_kw,ridge_regression,73.0773,240.53,-27.62
Eagle_office_Efrain,cooling_kw,seasonal_naive_168h,55.6539,391.13,0.0
Eagle_office_Efrain,cooling_kw,ridge_regression,52.6528,271.77,-30.52
Eagle_office_Elias,cooling_kw,seasonal_naive_168h,98.5731,348.04,0.0
Eagle_office_Elias,cooling_kw,ridge_regression,99.0784,261.79,-24.78
Eagle_office_Elvis,cooling_kw,seasonal_naive_168h,33.7471,537.6,0.0
Eagle_office_Elvis,cooling_kw,ridge_regression,27.7191,301.17,-43.98
Eagle_office_Francis,cooling_kw,seasonal_naive_168h,292.6802,39.51,0.0
Eagle_office_Francis,cooling_kw,ridge_regression,239.66,29.3,-25.84
Eagle_office_Freida,cooling_kw,seasonal_naive_168h,50.5873,369.26,0.0
Eagle_office_Freida,cooling_kw,ridge_regression,52.464,291.22,-21.13
Eagle_office_Henriette,cooling_kw,seasonal_naive_168h,40.1594,40.82,0.0
Eagle_office_Henriette,cooling_kw,ridge_regression,24.5387,25.3,-38.02
Eagle_office_Isidro,cooling_kw,seasonal_naive_168h,42.0047,143.69,0.0
Eagle_office_Isidro,cooling_kw,ridge_regression,28.1283,95.44,-33.58
Eagle_office_Jackie,cooling_kw,seasonal_naive_168h,97.3558,136.14,0.0
Eagle_office_Jackie,cooling_kw,ridge_regression,80.3225,99.89,-26.63
Eagle_office_Jeff,cooling_kw,seasonal_naive_168h,82.7888,291.19,0.0
Eagle_office_Jeff,cooling_kw,ridge_regression,75.6069,207.32,-28.8
Eagle_office_Lamont,cooling_kw,seasonal_naive_168h,96.931,112.79,0.0
Eagle_office_Lamont,cooling_kw,ridge_regression,50.8367,63.96,-43.29
Eagle_office_Lane,cooling_kw,seasonal_naive_168h,45.6784,111.43,0.0
Eagle_office_Lane,cooling_kw,ridge_regression,46.0486,92.57,-16.93
Eagle_office_Lillian,cooling_kw,seasonal_naive_168h,46.5746,396.29,0.0
Eagle_office_Lillian,cooling_kw,ridge_regression,37.4396,253.77,-35.97
Eagle_office_Mandi,cooling_kw,seasonal_naive_168h,25.1294,42.62,0.0
Eagle_office_Mandi,cooling_kw,ridge_regression,20.7135,29.46,-30.87
Eagle_office_Marisela,cooling_kw,seasonal_naive_168h,560.0121,112.79,0.0
Eagle_office_Marisela,cooling_kw,ridge_regression,293.7013,63.96,-43.29
Eagle_office_Nereida,cooling_kw,seasonal_naive_168h,99.2028,45.95,0.0
Eagle_office_Nereida,cooling_kw,ridge_regression,66.9234,24.56,-46.56
Eagle_office_Norbert,cooling_kw,seasonal_naive_168h,318.283,102.02,0.0
Eagle_office_Norbert,cooling_kw,ridge_regression,174.0804,58.31,-42.85
Eagle_office_Patrice,cooling_kw,seasonal_naive_168h,204.0378,183.12,0.0
Eagle_office_Patrice,cooling_kw,ridge_regression,186.4539,138.3,-24.48
Eagle_office_Phyllis,cooling_kw,seasonal_naive_168h,61.0573,42.62,0.0
Eagle_office_Phyllis,cooling_kw,ridge_regression,50.329,29.46,-30.87
Eagle_office_Randolph,cooling_kw,seasonal_naive_168h,157.6125,195.85,0.0
Eagle_office_Randolph,cooling_kw,ridge_regression,148.3561,145.56,-25.67
Eagle_office_Remedios,cooling_kw,seasonal_naive_168h,179.0511,83.82,0.0
Eagle_office_Remedios,cooling_kw,ridge_regression,132.8809,54.88,-34.52
Eagle_office_Ryan,cooling_kw,seasonal_naive_168h,38.2196,124.53,0.0
Eagle_office_Ryan,cooling_kw,ridge_regression,28.6354,84.27,-32.33
Eagle_office_Sheree,cooling_kw,seasonal_naive_168h,66.5931,165.06,0.0
Eagle_office_Sheree,cooling_kw,ridge_regression,67.9181,132.01,-20.02
Eagle_office_Sonya,cooling_kw,seasonal_naive_168h,170.7668,376.44,0.0
Eagle_office_Sonya,cooling_kw,ridge_regression,162.1365,275.2,-26.89
Eagle_office_Tia,cooling_kw,seasonal_naive_168h,303.9063,287.15,0.0
Eagle_office_Tia,cooling_kw,ridge_regression,322.5388,216.66,-24.55
Eagle_office_Yadira,cooling_kw,seasonal_naive_168h,186.8355,327.12,0.0
Eagle_office_Yadira,cooling_kw,ridge_regression,145.0567,210.4,-35.68
Fox_education_Andre,cooling_kw,seasonal_naive_168h,156.511,41.92,0.0
Fox_education_Andre,cooling_kw,ridge_regression,92.6136,23.71,-43.44
Fox_education_Ashli,cooling_kw,seasonal_naive_168h,6.8534,122.3,0.0
Fox_education_Ashli,cooling_kw,ridge_regression,12.6592,131.59,7.6
Fox_education_Burton,cooling_kw,seasonal_naive_168h,25.4041,46.45,0.0
Fox_education_Burton,cooling_kw,ridge_regression,27.022,43.58,-6.18
Fox_education_Carleen,cooling_kw,seasonal_naive_168h,25.3784,41.89,0.0
Fox_education_Carleen,cooling_kw,ridge_regression,35.5509,51.13,22.06
Fox_education_Claire,cooling_kw,seasonal_naive_168h,22.5654,31.16,0.0
Fox_education_Claire,cooling_kw,ridge_regression,28.042,30.69,-1.52
Fox_education_Claude,cooling_kw,seasonal_naive_168h,226.7457,19.47,0.0
Fox_education_Claude,cooling_kw,ridge_regression,102.4867,9.17,-52.88
Fox_education_Cynthia,cooling_kw,seasonal_naive_168h,61.6443,39.84,0.0
Fox_education_Cynthia,cooling_kw,ridge_regression,47.0097,31.14,-21.85
Fox_education_Dewayne,cooling_kw,seasonal_naive_168h,22.8849,94.65,0.0
Fox_education_Dewayne,cooling_kw,ridge_regression,30.8825,117.84,24.5
Fox_education_Dominique,cooling_kw,seasonal_naive_168h,78.3809,24.69,0.0
Fox_education_Dominique,cooling_kw,ridge_regression,37.0174,12.04,-51.21
Fox_education_Eddy,cooling_kw,seasonal_naive_168h,72.4234,38.94,0.0
Fox_education_Eddy,cooling_kw,ridge_regression,54.2834,29.95,-23.08
Fox_education_Eldon,cooling_kw,seasonal_naive_168h,46.7027,35.52,0.0
Fox_education_Eldon,cooling_kw,ridge_regression,28.0265,20.7,-41.73
Fox_education_Elizabeth,cooling_kw,seasonal_naive_168h,70.904,39.59,0.0
Fox_education_Elizabeth,cooling_kw,ridge_regression,45.5688,27.59,-30.31
Fox_education_Elois,cooling_kw,seasonal_naive_168h,15.7165,549.84,0.0
Fox_education_Elois,cooling_kw,ridge_regression,13.6103,411.95,-25.08
Fox_education_Elvira,cooling_kw,seasonal_naive_168h,30.4771,38.17,0.0
Fox_education_Elvira,cooling_kw,ridge_regression,21.3467,25.28,-33.77
Fox_education_Geoffrey,cooling_kw,seasonal_naive_168h,27.0584,50.23,0.0
Fox_education_Geoffrey,cooling_kw,ridge_regression,22.5066,40.46,-19.45
Fox_education_Gloria,cooling_kw,seasonal_naive_168h,83.4753,18.17,0.0
Fox_education_Gloria,cooling_kw,ridge_regression,45.5188,10.11,-44.38
Fox_education_Heriberto,cooling_kw,seasonal_naive_168h,17.2107,34.59,0.0
Fox_education_Heriberto,cooling_kw,ridge_regression,10.0505,19.35,-44.07
Fox_education_Jaclyn,cooling_kw,seasonal_naive_168h,65.7089,23.17,0.0
Fox_education_Jaclyn,cooling_kw,ridge_regression,30.0149,11.68,-49.6
Fox_education_Jacqueline,cooling_kw,seasonal_naive_168h,40.0331,25.97,0.0
Fox_education_Jacqueline,cooling_kw,ridge_regression,26.2232,17.78,-31.52
Fox_education_Janina,cooling_kw,seasonal_naive_168h,1.6446,29.27,0.0
Fox_education_Janina,cooling_kw,ridge_regression,1.1731,22.01,-24.83
Fox_education_John,cooling_kw,seasonal_naive_168h,8.0109,76.32,0.0
Fox_education_John,cooling_kw,ridge_regression,8.2735,67.47,-11.59
Fox_education_Kendrick,cooling_kw,seasonal_naive_168h,5.6997,51.8,0.0
Fox_education_Kendrick,cooling_kw,ridge_regression,6.1399,50.99,-1.55
Fox_education_Kim,cooling_kw,seasonal_naive_168h,17.8452,70.7,0.0
Fox_education_Kim,cooling_kw,ridge_regression,15.6349,59.87,-15.32
Fox_education_Leona,cooling_kw,seasonal_naive_168h,73.5759,35.92,0.0
Fox_education_Leona,cooling_kw,ridge_regression,83.4897,34.84,-3.0
Fox_education_Leota,cooling_kw,seasonal_naive_168h,29.691,42.88,0.0
Fox_education_Leota,cooling_kw,ridge_regression,44.5757,53.53,24.84
Fox_education_Lesley,cooling_kw,seasonal_naive_168h,5.616,58.63,0.0
Fox_education_Lesley,cooling_kw,ridge_regression,5.8695,48.2,-17.79
Fox_education_Lilly,cooling_kw,seasonal_naive_168h,54.2032,68.07,0.0
Fox_education_Lilly,cooling_kw,ridge_regression,47.8295,52.71,-22.58
Fox_education_Long,cooling_kw,seasonal_naive_168h,39.2664,30.01,0.0
Fox_education_Long,cooling_kw,ridge_regression,43.898,32.25,7.46
Fox_education_Louie,cooling_kw,seasonal_naive_168h,99.0788,22.81,0.0
Fox_education_Louie,cooling_kw,ridge_regression,55.5178,13.06,-42.74
Fox_education_Marcelina,cooling_kw,seasonal_naive_168h,1.332,177.25,0.0
Fox_education_Marcelina,cooling_kw,ridge_regression,1.7643,171.02,-3.51
Fox_education_Maris,cooling_kw,seasonal_naive_168h,4.3747,73.48,0.0
Fox_education_Maris,cooling_kw,ridge_regression,6.2159,84.69,15.26
Fox_education_Marlana,cooling_kw,seasonal_naive_168h,59.132,27.84,0.0
Fox_education_Marlana,cooling_kw,ridge_regression,37.1359,17.96,-35.47
Fox_education_Melinda,cooling_kw,seasonal_naive_168h,269.7658,66.97,0.0
Fox_education_Melinda,cooling_kw,ridge_regression,116.3384,32.48,-51.5
Fox_education_Melvin,cooling_kw,seasonal_naive_168h,11.6851,53.0,0.0
Fox_education_Melvin,cooling_kw,ridge_regression,34.5412,123.37,132.78
Fox_education_Nilda,cooling_kw,seasonal_naive_168h,54.1701,49.22,0.0
Fox_education_Nilda,cooling_kw,ridge_regression,32.0155,30.14,-38.76
Fox_education_Ollie,cooling_kw,seasonal_naive_168h,41.5376,59.47,0.0
Fox_education_Ollie,cooling_kw,ridge_regression,20.2637,30.28,-49.09
Fox_education_Otilia,cooling_kw,seasonal_naive_168h,280.8842,35.25,0.0
Fox_education_Otilia,cooling_kw,ridge_regression,151.7625,19.66,-44.24
Fox_education_Ray,cooling_kw,seasonal_naive_168h,5.9209,16.94,0.0
Fox_education_Ray,cooling_kw,ridge_regression,4.1182,12.27,-27.58
Fox_education_Rosie,cooling_kw,seasonal_naive_168h,23.2133,23.88,0.0
Fox_education_Rosie,cooling_kw,ridge_regression,11.2269,11.87,-50.32
Fox_education_Rudolph,cooling_kw,seasonal_naive_168h,214.7583,274.65,0.0
Fox_education_Rudolph,cooling_kw,ridge_regression,158.8543,216.97,-21.0
Fox_education_Shaun,cooling_kw,seasonal_naive_168h,22.3909,52.55,0.0
Fox_education_Shaun,cooling_kw,ridge_regression,20.6789,45.06,-14.26
Fox_education_Shirley,cooling_kw,seasonal_naive_168h,22.1405,94.4,0.0
Fox_education_Shirley,cooling_kw,ridge_regression,24.141,92.72,-1.78
Fox_education_Stacia,cooling_kw,seasonal_naive_168h,13.1712,6.59,0.0
Fox_education_Stacia,cooling_kw,ridge_regression,11.2388,5.44,-17.54
Fox_education_Sterling,cooling_kw,seasonal_naive_168h,13.1241,54.17,0.0
Fox_education_Sterling,cooling_kw,ridge_regression,12.7797,49.74,-8.18
Fox_education_Suzan,cooling_kw,seasonal_naive_168h,16.4002,38.49,0.0
Fox_education_Suzan,cooling_kw,ridge_regression,13.2573,31.51,-18.14
Fox_education_Theodore,cooling_kw,seasonal_naive_168h,69.1721,72.26,0.0
Fox_education_Theodore,cooling_kw,ridge_regression,29.0845,35.02,-51.54
Fox_education_Tonya,cooling_kw,seasonal_naive_168h,38.7797,30.92,0.0
Fox_education_Tonya,cooling_kw,ridge_regression,19.9726,15.98,-48.33
Fox_education_Virgil,cooling_kw,seasonal_naive_168h,17.6636,18.82,0.0
Fox_education_Virgil,cooling_kw,ridge_regression,13.6206,16.2,-13.91
Fox_education_Wendell,cooling_kw,seasonal_naive_168h,116.3923,22.66,0.0
Fox_education_Wendell,cooling_kw,ridge_regression,62.9097,12.12,-46.52
Fox_education_Yolande,cooling_kw,seasonal_naive_168h,227.6847,35.78,0.0
Fox_education_Yolande,cooling_kw,ridge_regression,113.5256,18.22,-49.1
Fox_office_Alice,cooling_kw,seasonal_naive_168h,101.96,25.65,0.0
Fox_office_Alice,cooling_kw,ridge_regression,56.7915,14.72,-42.59
Fox_office_Bernard,cooling_kw,seasonal_naive_168h,16.316,25.36,0.0
Fox_office_Bernard,cooling_kw,ridge_regression,12.0235,20.4,-19.57
Fox_office_Berniece,cooling_kw,seasonal_naive_168h,5.9824,26.45,0.0
Fox_office_Berniece,cooling_kw,ridge_regression,8.4384,37.8,42.89
Fox_office_Carson,cooling_kw,seasonal_naive_168h,24.6857,36.93,0.0
Fox_office_Carson,cooling_kw,ridge_regression,16.1623,26.79,-27.45
Fox_office_Demetrius,cooling_kw,seasonal_naive_168h,27.2658,38.8,0.0
Fox_office_Demetrius,cooling_kw,ridge_regression,34.9722,40.19,3.58
Fox_office_Easter,cooling_kw,seasonal_naive_168h,6.8914,34.0,0.0
Fox_office_Easter,cooling_kw,ridge_regression,7.9887,32.56,-4.24
Fox_office_Edythe,cooling_kw,seasonal_naive_168h,30.4299,72.39,0.0
Fox_office_Edythe,cooling_kw,ridge_regression,33.8812,69.94,-3.39
Fox_office_Essie,cooling_kw,seasonal_naive_168h,28.8474,81.46,0.0
Fox_office_Essie,cooling_kw,ridge_regression,25.0991,69.88,-14.22
Fox_office_Israel,cooling_kw,seasonal_naive_168h,30.3849,60.09,0.0
Fox_office_Israel,cooling_kw,ridge_regression,24.21,44.4,-26.11
Fox_office_Juana,cooling_kw,seasonal_naive_168h,3.3993,54.3,0.0
Fox_office_Juana,cooling_kw,ridge_regression,4.21,53.82,-0.87
Fox_office_Karima,cooling_kw,seasonal_naive_168h,29.0827,61.35,0.0
Fox_office_Karima,cooling_kw,ridge_regression,29.7533,56.61,-7.73
Fox_office_Margarita,cooling_kw,seasonal_naive_168h,6.3769,51.14,0.0
Fox_office_Margarita,cooling_kw,ridge_regression,8.0834,46.19,-9.68
Fox_office_Rowena,cooling_kw,seasonal_naive_168h,19.3823,71.68,0.0
Fox_office_Rowena,cooling_kw,ridge_regression,11.3325,56.75,-20.83
