event_id,group,module,entity_id,key,type,severity,rule_or_model,start,end,detected_at,duration_h,actual_mean,expected_mean,deviation_pct,peak_z,excess_kwh,reference_window,score,n_merged,match,matched_case_id
IC-00198,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest_ctx,2017-01-31 08:00:00,2017-01-31 12:00:00,2017-01-31 10:00:00,5,37.758,29.586,27.62,,40.9,month cross-fit (other 11 months of 2017),0.6488,1,false_positive,
IC-00199,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest_ctx,2017-02-01 08:00:00,2017-02-01 10:00:00,2017-02-01 10:00:00,3,37.173,31.976,16.25,,15.6,month cross-fit (other 11 months of 2017),0.6447,1,false_positive,
IC-00200,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest_ctx,2017-02-09 23:00:00,2017-02-10 01:00:00,2017-02-10 01:00:00,3,29.988,21.631,38.63,,25.1,month cross-fit (other 11 months of 2017),0.602,1,false_positive,
IC-00201,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest_ctx,2017-02-10 08:00:00,2017-02-10 10:00:00,2017-02-10 10:00:00,3,37.012,31.976,15.75,,15.1,month cross-fit (other 11 months of 2017),0.5797,1,false_positive,
IC-00202,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,iforest_ctx,2017-03-31 08:00:00,2017-03-31 09:00:00,2017-03-31 08:00:00,2,63.032,30.292,108.08,,65.5,month cross-fit (other 11 months of 2017),0.723,1,true_positive,SYN-M1-02-01
IC-00203,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest_ctx,2017-04-27 08:00:00,2017-04-27 11:00:00,2017-04-27 10:00:00,4,41.166,33.373,23.35,,31.2,month cross-fit (other 11 months of 2017),0.6211,1,true_positive,SYN-M1-02-03
IC-00204,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,baseload_rise,warning,iforest_ctx,2017-04-27 17:00:00,2017-05-03 10:00:00,2017-04-27 19:00:00,138,35.097,26.846,30.73,,1138.7,month cross-fit (other 11 months of 2017),0.7529,1,true_positive,SYN-M1-02-03
IC-00205,DQ_quality,M1_power,Hog_office_Emmanuel,power_active_kw,data_loss,warning,dq_gap>=3h,2017-05-28 21:00:00,2017-05-30 02:00:00,2017-05-28 23:00:00,30,,,,,,,,1,true_positive,SYN-M1-02-04
IC-00206,DQ_quality,M1_power,Hog_office_Emmanuel,power_active_kw,stuck_sensor,warning,dq_flatline>=4h,2017-06-14 04:00:00,2017-06-14 11:00:00,2017-06-14 07:00:00,8,19.882,,,,,,,1,true_positive,SYN-M1-02-05
IC-00207,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,iforest_ctx,2017-07-18 14:00:00,2017-07-18 15:00:00,2017-07-18 14:00:00,2,65.498,35.553,84.23,,59.9,month cross-fit (other 11 months of 2017),0.7367,1,true_positive,SYN-M1-02-06
IC-00208,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,iforest_ctx,2017-07-31 06:00:00,2017-07-31 06:00:00,2017-07-31 06:00:00,1,70.519,20.764,239.62,,49.8,month cross-fit (other 11 months of 2017),0.7058,1,false_positive,
IC-00209,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest_ctx,2017-08-15 17:00:00,2017-08-15 21:00:00,2017-08-15 19:00:00,5,35.756,29.129,22.75,,33.1,month cross-fit (other 11 months of 2017),0.6387,1,true_positive,SYN-M1-02-08
IC-00210,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,baseload_rise,warning,iforest_ctx,2017-08-16 00:00:00,2017-08-17 09:00:00,2017-08-16 02:00:00,34,32.788,26.717,22.72,,206.4,month cross-fit (other 11 months of 2017),0.6686,1,true_positive,SYN-M1-02-08
IC-00211,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest_ctx,2017-08-17 12:00:00,2017-08-18 01:00:00,2017-08-17 14:00:00,14,35.467,29.882,18.69,,78.2,month cross-fit (other 11 months of 2017),0.6389,1,true_positive,SYN-M1-02-08
IC-00212,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,iforest_ctx,2017-08-18 07:00:00,2017-08-18 12:00:00,2017-08-18 09:00:00,6,37.023,32.369,14.38,,27.9,month cross-fit (other 11 months of 2017),0.6327,1,true_positive,SYN-M1-02-08
IC-00213,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,iforest_ctx,2017-08-18 15:00:00,2017-08-19 00:00:00,2017-08-18 17:00:00,10,34.682,28.64,21.1,,60.4,month cross-fit (other 11 months of 2017),0.6618,1,true_positive,SYN-M1-02-08
IC-00214,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,baseload_rise,warning,iforest_ctx,2017-08-19 07:00:00,2017-08-21 11:00:00,2017-08-19 09:00:00,53,32.85,26.551,23.72,,333.9,month cross-fit (other 11 months of 2017),0.7193,1,true_positive,SYN-M1-02-08
IC-00215,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,iforest_ctx,2017-11-05 02:00:00,2017-11-05 03:00:00,2017-11-05 02:00:00,2,34.122,20.53,66.21,,27.2,month cross-fit (other 11 months of 2017),0.6888,1,false_positive,
IC-00216,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-01-17 07:00:00,2017-01-17 13:00:00,2017-01-17 09:00:00,7,126.24,89.576,40.93,,256.7,month cross-fit (other 11 months of 2017),0.7118,1,false_positive,
IC-00217,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-01-18 07:00:00,2017-01-18 11:00:00,2017-01-18 09:00:00,5,107.444,83.443,28.76,,120.0,month cross-fit (other 11 months of 2017),0.6703,1,false_positive,
IC-00218,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-01-23 09:00:00,2017-01-23 11:00:00,2017-01-23 11:00:00,3,127.667,92.239,38.41,,106.3,month cross-fit (other 11 months of 2017),0.6445,1,false_positive,
IC-00219,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest_ctx,2017-01-24 09:00:00,2017-01-24 10:00:00,2017-01-24 09:00:00,2,118.783,87.698,35.45,,62.2,month cross-fit (other 11 months of 2017),0.6665,1,false_positive,
IC-00220,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-01-25 09:00:00,2017-01-25 11:00:00,2017-01-25 11:00:00,3,118.057,92.239,27.99,,77.5,month cross-fit (other 11 months of 2017),0.6126,1,false_positive,
IC-00221,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest_ctx,2017-01-27 09:00:00,2017-01-27 20:00:00,2017-01-27 11:00:00,12,100.365,54.714,83.44,,547.8,month cross-fit (other 11 months of 2017),0.676,1,false_positive,
IC-00222,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest_ctx,2017-01-30 07:00:00,2017-01-31 01:00:00,2017-01-30 09:00:00,19,102.289,55.038,85.85,,897.8,month cross-fit (other 11 months of 2017),0.7147,1,false_positive,
IC-00223,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest_ctx,2017-01-31 07:00:00,2017-01-31 23:00:00,2017-01-31 09:00:00,17,110.439,54.905,101.15,,944.1,month cross-fit (other 11 months of 2017),0.7585,1,false_positive,
IC-00224,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-02-01 08:00:00,2017-02-01 14:00:00,2017-02-01 10:00:00,7,116.964,93.214,25.48,,166.3,month cross-fit (other 11 months of 2017),0.6852,1,false_positive,
IC-00225,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-02-02 07:00:00,2017-02-02 11:00:00,2017-02-02 09:00:00,5,105.415,82.651,27.54,,113.8,month cross-fit (other 11 months of 2017),0.6487,1,false_positive,
IC-00226,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-02-06 16:00:00,2017-02-06 18:00:00,2017-02-06 18:00:00,3,128.466,95.292,34.81,,99.5,month cross-fit (other 11 months of 2017),0.6143,1,false_positive,
IC-00227,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-02-07 09:00:00,2017-02-07 11:00:00,2017-02-07 11:00:00,3,124.77,90.943,37.2,,101.5,month cross-fit (other 11 months of 2017),0.6593,1,false_positive,
IC-00228,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-02-09 09:00:00,2017-02-09 11:00:00,2017-02-09 11:00:00,3,120.777,90.943,32.81,,89.5,month cross-fit (other 11 months of 2017),0.6532,1,false_positive,
IC-00229,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-03-01 09:00:00,2017-03-01 11:00:00,2017-03-01 11:00:00,3,117.17,91.542,28.0,,76.9,month cross-fit (other 11 months of 2017),0.6549,1,false_positive,
IC-00230,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-03-02 09:00:00,2017-03-02 11:00:00,2017-03-02 11:00:00,3,118.255,91.542,29.18,,80.1,month cross-fit (other 11 months of 2017),0.6328,1,false_positive,
IC-00231,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-03-06 09:00:00,2017-03-06 11:00:00,2017-03-06 11:00:00,3,121.516,91.542,32.74,,89.9,month cross-fit (other 11 months of 2017),0.6198,1,false_positive,
IC-00232,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-03-07 09:00:00,2017-03-07 11:00:00,2017-03-07 11:00:00,3,117.251,91.542,28.08,,77.1,month cross-fit (other 11 months of 2017),0.6217,1,false_positive,
IC-00233,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-03-08 09:00:00,2017-03-08 11:00:00,2017-03-08 11:00:00,3,122.229,91.542,33.52,,92.1,month cross-fit (other 11 months of 2017),0.6515,1,false_positive,
IC-00234,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-03-09 09:00:00,2017-03-09 20:00:00,2017-03-09 11:00:00,12,130.742,95.686,36.64,,420.7,month cross-fit (other 11 months of 2017),0.6381,1,false_positive,
IC-00235,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-03-10 07:00:00,2017-03-10 09:00:00,2017-03-10 09:00:00,3,80.228,74.189,8.14,,18.1,month cross-fit (other 11 months of 2017),0.5932,1,false_positive,
IC-00236,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest_ctx,2017-03-21 23:00:00,2017-03-22 00:00:00,2017-03-21 23:00:00,2,193.863,60.145,222.33,,267.4,month cross-fit (other 11 months of 2017),0.7613,1,true_positive,SYN-M1-03-01
IC-00237,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-03-22 08:00:00,2017-03-22 18:00:00,2017-03-22 10:00:00,11,121.724,95.513,27.44,,288.3,month cross-fit (other 11 months of 2017),0.6587,1,true_positive,SYN-M1-03-01
IC-00238,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest_ctx,2017-03-22 21:00:00,2017-03-22 23:00:00,2017-03-22 23:00:00,3,85.422,71.494,19.48,,41.8,month cross-fit (other 11 months of 2017),0.5905,1,true_positive,SYN-M1-03-01
IC-00239,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-03-23 09:00:00,2017-03-23 11:00:00,2017-03-23 11:00:00,3,121.668,91.542,32.91,,90.4,month cross-fit (other 11 months of 2017),0.6458,1,false_positive,
IC-00240,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-03-27 09:00:00,2017-03-27 14:00:00,2017-03-27 11:00:00,6,133.379,97.625,36.62,,214.5,month cross-fit (other 11 months of 2017),0.6415,1,false_positive,
IC-00241,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-03-28 09:00:00,2017-03-28 11:00:00,2017-03-28 11:00:00,3,120.284,91.542,31.4,,86.2,month cross-fit (other 11 months of 2017),0.6371,1,false_positive,
IC-00242,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest_ctx,2017-04-06 09:00:00,2017-04-07 01:00:00,2017-04-06 11:00:00,17,105.308,55.274,90.52,,850.6,month cross-fit (other 11 months of 2017),0.7271,1,false_positive,
IC-00243,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-04-27 09:00:00,2017-04-27 11:00:00,2017-04-27 11:00:00,3,117.566,91.139,29.0,,79.3,month cross-fit (other 11 months of 2017),0.6179,1,false_positive,
IC-00244,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest_ctx,2017-05-01 09:00:00,2017-05-02 00:00:00,2017-05-01 11:00:00,16,106.063,55.54,90.97,,808.4,month cross-fit (other 11 months of 2017),0.7072,1,false_positive,
IC-00245,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-05-02 08:00:00,2017-05-02 11:00:00,2017-05-02 10:00:00,4,105.64,87.575,20.63,,72.3,month cross-fit (other 11 months of 2017),0.6935,1,false_positive,
IC-00246,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-05-08 07:00:00,2017-05-08 09:00:00,2017-05-08 09:00:00,3,95.073,74.763,27.17,,60.9,month cross-fit (other 11 months of 2017),0.5839,1,true_positive,SYN-M1-03-03
IC-00247,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest_ctx,2017-05-08 21:00:00,2017-05-08 23:00:00,2017-05-08 23:00:00,3,103.206,72.036,43.27,,93.5,month cross-fit (other 11 months of 2017),0.6166,1,true_positive,SYN-M1-03-03
IC-00248,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-05-10 09:00:00,2017-05-10 11:00:00,2017-05-10 11:00:00,3,114.986,92.918,23.75,,66.2,month cross-fit (other 11 months of 2017),0.5895,1,true_positive,SYN-M1-03-03
IC-00249,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,iforest_ctx,2017-05-10 23:00:00,2017-05-11 01:00:00,2017-05-11 01:00:00,3,73.617,59.203,24.35,,43.2,month cross-fit (other 11 months of 2017),0.5979,1,true_positive,SYN-M1-03-03
IC-00250,DQ_quality,M1_power,Hog_office_Shon,power_active_kw,data_loss,warning,dq_gap>=3h,2017-05-23 21:00:00,2017-05-24 17:00:00,2017-05-23 23:00:00,21,,,,,,,,1,true_positive,SYN-M1-03-04
IC-00251,DQ_quality,M1_power,Hog_office_Shon,power_active_kw,stuck_sensor,warning,dq_flatline>=4h,2017-06-13 23:00:00,2017-06-14 08:00:00,2017-06-14 02:00:00,10,68.088,,,,,,,1,true_positive,SYN-M1-03-05
IC-00252,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest_ctx,2017-07-05 15:00:00,2017-07-05 16:00:00,2017-07-05 15:00:00,2,295.958,107.441,175.46,,377.0,month cross-fit (other 11 months of 2017),0.7391,1,true_positive,SYN-M1-03-06
IC-00253,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest_ctx,2017-07-10 07:00:00,2017-07-10 08:00:00,2017-07-10 07:00:00,2,99.505,70.444,41.25,,58.1,month cross-fit (other 11 months of 2017),0.692,1,false_positive,
IC-00254,A_consumption,M1_power,Hog_office_Shon,power_active_kw,baseload_rise,warning,iforest_ctx,2017-08-19 21:00:00,2017-08-21 11:00:00,2017-08-19 23:00:00,39,86.287,58.911,46.47,,1067.7,month cross-fit (other 11 months of 2017),0.6831,1,true_positive,SYN-M1-03-08
IC-00255,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,iforest_ctx,2017-09-05 07:00:00,2017-09-05 10:00:00,2017-09-05 09:00:00,4,88.528,78.865,12.25,,38.7,month cross-fit (other 11 months of 2017),0.6542,1,false_positive,
IC-00256,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest_ctx,2017-11-05 02:00:00,2017-11-05 03:00:00,2017-11-05 02:00:00,2,84.246,54.764,53.83,,59.0,month cross-fit (other 11 months of 2017),0.7155,1,false_positive,
IC-00257,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,iforest_ctx,2017-12-26 07:00:00,2017-12-26 08:00:00,2017-12-26 07:00:00,2,89.376,70.122,27.46,,38.5,month cross-fit (other 11 months of 2017),0.7075,1,false_positive,
IC-00258,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,spike,warning,iforest_ctx,2017-01-02 07:00:00,2017-01-02 08:00:00,2017-01-02 07:00:00,2,207.14,146.428,41.46,,121.4,month cross-fit (other 11 months of 2017),0.7346,1,false_positive,
IC-00259,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest_ctx,2017-01-09 07:00:00,2017-01-09 10:00:00,2017-01-09 09:00:00,4,260.2,138.527,87.83,,486.7,month cross-fit (other 11 months of 2017),0.736,1,false_positive,
IC-00260,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest_ctx,2017-01-10 07:00:00,2017-01-10 09:00:00,2017-01-10 09:00:00,3,213.308,141.361,50.9,,215.8,month cross-fit (other 11 months of 2017),0.7358,1,false_positive,
IC-00261,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,spike,warning,iforest_ctx,2017-01-11 07:00:00,2017-01-11 07:00:00,2017-01-11 07:00:00,1,213.241,146.128,45.93,,67.1,month cross-fit (other 11 months of 2017),0.71,1,false_positive,
IC-00262,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest_ctx,2017-01-28 07:00:00,2017-01-28 09:00:00,2017-01-28 09:00:00,3,153.096,95.085,61.01,,174.0,month cross-fit (other 11 months of 2017),0.6756,1,false_positive,
IC-00263,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,baseload_rise,warning,iforest_ctx,2017-01-30 06:00:00,2017-01-31 16:00:00,2017-01-30 08:00:00,35,144.742,83.476,73.39,,2144.3,month cross-fit (other 11 months of 2017),0.7546,1,false_positive,
IC-00264,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,high_consumption,warning,iforest_ctx,2017-02-01 06:00:00,2017-02-01 09:00:00,2017-02-01 08:00:00,4,171.733,128.375,33.77,,173.4,month cross-fit (other 11 months of 2017),0.6947,1,false_positive,
IC-00265,DQ_quality,M1_power,Panther_office_Shauna,power_active_kw,data_loss,warning,dq_gap>=3h,2017-02-14 19:00:00,2017-02-14 23:00:00,2017-02-14 21:00:00,5,,,,,,,,1,natural,
IC-00266,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest_ctx,2017-02-24 21:00:00,2017-02-25 03:00:00,2017-02-24 23:00:00,7,137.741,56.039,145.79,,571.9,month cross-fit (other 11 months of 2017),0.5875,1,false_positive,
IC-00267,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest_ctx,2017-02-25 20:00:00,2017-02-26 06:00:00,2017-02-25 22:00:00,11,121.369,58.12,108.82,,695.7,month cross-fit (other 11 months of 2017),0.6233,1,false_positive,
IC-00268,A_consumption,M1_power,Panther_office_Shauna,power_active_kw,off_hours_run,warning,iforest_ctx,2017-02-26 22:00:00,2017-02-27 06:00:00,2017-02-27 00:00:00,9,128.425,61.112,110.15,,605.8,month cross-fit (other 11 months of 2017),0.6351,1,false_positive,
