event_id,group,module,entity_id,key,type,severity,rule_or_model,start,end,detected_at,duration_h,actual_mean,expected_mean,deviation_pct,peak_z,excess_kwh,reference_window,score,n_merged,match,matched_case_id
LG-00194,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-04 04:00:00,2017-08-04 07:00:00,2017-08-04 06:00:00,4,300.849,207.344,45.1,4.43,374.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00195,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-13 02:00:00,2017-08-13 06:00:00,2017-08-13 04:00:00,5,436.603,263.626,65.61,4.08,864.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00196,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-10-10 15:00:00,2017-10-10 17:00:00,2017-10-10 17:00:00,3,538.735,437.454,23.15,4.54,303.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00197,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-20 18:00:00,2017-10-20 20:00:00,2017-10-20 20:00:00,3,282.638,222.72,26.9,4.93,179.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00198,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-21 09:00:00,2017-10-21 11:00:00,2017-10-21 11:00:00,3,298.686,196.269,52.18,4.21,307.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00199,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-10-23 14:00:00,2017-10-23 16:00:00,2017-10-23 16:00:00,3,569.659,468.651,21.55,4.49,303.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00200,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,lgbm_quantile_band,2017-10-26 08:00:00,2017-10-26 09:00:00,2017-10-26 08:00:00,2,313.598,238.031,31.75,6.0,151.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00201,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-10-26 14:00:00,2017-10-26 16:00:00,2017-10-26 16:00:00,3,575.286,469.696,22.48,4.3,316.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00202,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-29 12:00:00,2017-10-29 15:00:00,2017-10-29 14:00:00,4,392.208,302.504,29.65,4.19,358.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00203,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-11-01 14:00:00,2017-11-01 16:00:00,2017-11-01 16:00:00,3,485.091,355.891,36.3,5.08,387.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00204,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-11-02 12:00:00,2017-11-02 18:00:00,2017-11-02 14:00:00,7,444.62,318.433,39.63,4.82,883.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00205,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-11-03 09:00:00,2017-11-03 14:00:00,2017-11-03 11:00:00,6,405.399,289.407,40.08,4.26,695.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00206,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,high_consumption,warning,lgbm_quantile_band,2017-11-08 11:00:00,2017-11-08 14:00:00,2017-11-08 13:00:00,4,462.554,334.331,38.35,3.75,512.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00207,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,spike,warning,lgbm_quantile_band,2017-11-19 08:00:00,2017-11-19 09:00:00,2017-11-19 08:00:00,2,145.932,104.317,39.89,5.84,83.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00208,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-17 19:00:00,2017-12-17 21:00:00,2017-12-17 21:00:00,3,121.753,99.867,21.92,4.87,65.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00209,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-19 19:00:00,2017-12-20 05:00:00,2017-12-19 21:00:00,11,117.084,81.517,43.63,6.29,320.1,month cross-fit (other 11 months of 2017),,2,false_positive,
LG-00210,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-21 01:00:00,2017-12-21 03:00:00,2017-12-21 03:00:00,3,122.468,87.977,39.2,4.67,103.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00211,A_consumption,M2_cooling,Fox_office_Yong,cooling_kw,off_hours_run,warning,lgbm_quantile_band,2017-12-21 18:00:00,2017-12-21 20:00:00,2017-12-21 20:00:00,3,127.896,79.207,61.47,7.03,146.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00212,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-01-04 10:00:00,2017-01-04 12:00:00,2017-01-04 12:00:00,3,44.641,35.842,24.55,5.74,26.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00213,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,lgbm_quantile_band,2017-01-05 11:00:00,2017-01-05 12:00:00,2017-01-05 12:00:00,2,43.871,35.327,24.19,5.6,17.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00214,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-01-06 09:00:00,2017-01-06 12:00:00,2017-01-06 11:00:00,4,41.957,34.422,21.89,5.19,30.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00215,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,lgbm_quantile_band,2017-02-09 00:00:00,2017-02-09 01:00:00,2017-02-09 00:00:00,2,29.278,23.423,25.0,5.21,11.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00216,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-02-09 23:00:00,2017-02-10 01:00:00,2017-02-10 01:00:00,3,29.988,23.274,28.85,7.68,20.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00217,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,lgbm_quantile_band,2017-03-09 19:00:00,2017-03-09 19:00:00,2017-03-09 19:00:00,1,36.781,28.455,29.26,5.49,8.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00218,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,lgbm_quantile_band,2017-03-31 08:00:00,2017-03-31 08:00:00,2017-03-31 08:00:00,1,92.631,27.18,240.81,35.66,65.5,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-01
LG-00219,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-10 21:00:00,2017-04-11 04:00:00,2017-04-10 23:00:00,8,29.085,22.382,29.95,8.0,53.6,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-02
LG-00220,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-04-27 11:00:00,2017-04-28 11:00:00,2017-04-27 13:00:00,25,37.305,29.675,25.71,7.36,190.7,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-03
LG-00221,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,baseload_rise,warning,lgbm_cusum_night_residual,2017-04-28 00:00:00,2017-05-03 23:00:00,2017-04-29 04:00:00,144,28.998,21.532,34.67,,,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-03
LG-00222,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-28 20:00:00,2017-04-30 19:00:00,2017-04-28 22:00:00,48,34.316,25.77,33.16,10.16,393.0,month cross-fit (other 11 months of 2017),,2,true_positive,SYN-M1-02-03
LG-00223,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-30 23:00:00,2017-05-02 10:00:00,2017-05-01 01:00:00,36,34.755,26.787,29.75,7.92,270.9,month cross-fit (other 11 months of 2017),,2,true_positive,SYN-M1-02-03
LG-00224,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-05-02 13:00:00,2017-05-02 17:00:00,2017-05-02 15:00:00,5,43.428,35.06,23.87,5.11,41.8,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-03
LG-00225,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-02 21:00:00,2017-05-03 10:00:00,2017-05-02 23:00:00,14,31.968,23.564,35.66,8.73,117.6,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-03
LG-00226,DQ_quality,M1_power,Hog_office_Emmanuel,power_active_kw,data_loss,warning,dq_gap>=3h,2017-05-28 21:00:00,2017-05-30 02:00:00,2017-05-28 23:00:00,30,,,,,,,,1,true_positive,SYN-M1-02-04
LG-00227,DQ_quality,M1_power,Hog_office_Emmanuel,power_active_kw,stuck_sensor,warning,dq_flatline>=4h,2017-06-14 04:00:00,2017-06-14 11:00:00,2017-06-14 07:00:00,8,19.882,,,,,,,1,true_positive,SYN-M1-02-05
LG-00228,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,lgbm_quantile_band,2017-07-18 14:00:00,2017-07-18 14:00:00,2017-07-18 14:00:00,1,91.556,35.757,156.05,17.84,55.8,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-06
LG-00229,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,lgbm_quantile_band,2017-07-31 06:00:00,2017-07-31 06:00:00,2017-07-31 06:00:00,1,70.519,20.96,236.45,11.72,49.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00230,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-06 22:00:00,2017-08-07 03:00:00,2017-08-07 00:00:00,6,26.854,19.273,39.33,9.07,45.5,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-07
LG-00231,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,baseload_rise,warning,lgbm_cusum_night_residual,2017-08-15 00:00:00,2017-08-20 23:00:00,2017-08-16 04:00:00,144,25.586,19.295,32.6,,,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-08
LG-00232,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-08-15 02:00:00,2017-08-15 14:00:00,2017-08-15 04:00:00,13,33.857,26.789,26.38,6.86,91.9,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-08
LG-00233,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-15 17:00:00,2017-08-17 08:00:00,2017-08-15 19:00:00,40,33.064,25.356,30.4,8.79,292.9,month cross-fit (other 11 months of 2017),,2,true_positive,SYN-M1-02-08
LG-00234,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-08-17 14:00:00,2017-08-17 16:00:00,2017-08-17 16:00:00,3,42.174,34.368,22.71,5.09,23.4,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-08
LG-00235,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-17 21:00:00,2017-08-18 10:00:00,2017-08-17 23:00:00,14,29.495,22.618,30.4,7.45,96.3,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-08
LG-00236,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-18 23:00:00,2017-08-19 09:00:00,2017-08-19 01:00:00,11,27.631,20.904,32.18,6.56,74.0,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-08
LG-00237,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-19 13:00:00,2017-08-21 08:00:00,2017-08-19 15:00:00,44,32.33,24.692,30.93,9.15,336.1,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-02-08
LG-00238,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,lgbm_quantile_band,2017-09-08 00:00:00,2017-09-08 01:00:00,2017-09-08 00:00:00,2,24.485,19.429,26.02,5.96,10.1,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00239,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,lgbm_quantile_band,2017-10-05 19:00:00,2017-10-05 20:00:00,2017-10-05 19:00:00,2,32.962,25.743,28.04,6.48,14.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00240,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-12 18:00:00,2017-10-12 20:00:00,2017-10-12 20:00:00,3,33.806,27.402,23.37,5.05,19.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00241,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-21 17:00:00,2017-10-21 20:00:00,2017-10-21 19:00:00,4,32.721,26.641,22.82,5.41,24.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00242,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-10-22 15:00:00,2017-10-22 19:00:00,2017-10-22 17:00:00,5,33.178,27.698,19.78,4.59,27.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00243,A_consumption,M1_power,Hog_office_Emmanuel,power_active_kw,spike,warning,lgbm_quantile_band,2017-11-05 02:00:00,2017-11-05 02:00:00,2017-11-05 02:00:00,1,45.476,21.851,108.12,11.43,23.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00244,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-01-04 00:00:00,2017-01-04 03:00:00,2017-01-04 02:00:00,4,64.676,54.211,19.3,4.45,41.9,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00245,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-01-04 12:00:00,2017-01-04 17:00:00,2017-01-04 14:00:00,6,88.876,70.204,26.6,5.94,112.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00246,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-01-05 11:00:00,2017-01-05 16:00:00,2017-01-05 13:00:00,6,95.0,68.34,39.01,8.05,160.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00247,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-01-11 13:00:00,2017-01-11 17:00:00,2017-01-11 15:00:00,5,110.6,77.842,42.08,8.78,163.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00248,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,lgbm_quantile_band,2017-01-12 10:00:00,2017-01-12 11:00:00,2017-01-12 11:00:00,2,113.851,78.536,44.97,10.16,70.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00249,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-01-12 14:00:00,2017-01-12 17:00:00,2017-01-12 16:00:00,4,109.641,83.147,31.86,9.44,106.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00250,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-01-13 12:00:00,2017-01-13 19:00:00,2017-01-13 14:00:00,8,106.694,71.85,48.5,9.61,278.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00251,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,lgbm_quantile_band,2017-01-17 07:00:00,2017-01-17 08:00:00,2017-01-17 07:00:00,2,95.521,73.911,29.24,6.43,43.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00252,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-02-01 13:00:00,2017-02-01 20:00:00,2017-02-01 15:00:00,8,122.356,90.396,35.36,6.08,255.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00253,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-02-04 20:00:00,2017-02-04 22:00:00,2017-02-04 22:00:00,3,61.114,51.524,18.61,3.86,28.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00254,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-02-05 17:00:00,2017-02-05 19:00:00,2017-02-05 19:00:00,3,68.425,53.368,28.21,4.91,45.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00255,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-02-25 13:00:00,2017-02-25 18:00:00,2017-02-25 15:00:00,6,60.874,50.706,20.05,4.95,61.0,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00256,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-02-26 11:00:00,2017-02-26 23:00:00,2017-02-26 13:00:00,13,65.842,52.284,25.93,6.01,176.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00257,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-03-03 17:00:00,2017-03-03 19:00:00,2017-03-03 19:00:00,3,103.223,76.74,34.51,5.58,79.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00258,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,lgbm_quantile_band,2017-03-21 23:00:00,2017-03-22 00:00:00,2017-03-21 23:00:00,2,193.863,59.393,226.41,40.7,268.9,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-01
LG-00259,A_consumption,M1_power,Hog_office_Shon,power_active_kw,baseload_rise,warning,lgbm_cusum_night_residual,2017-03-23 00:00:00,2017-03-27 23:00:00,2017-03-27 04:00:00,120,62.135,52.388,18.61,,,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-01
LG-00260,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,lgbm_quantile_band,2017-03-24 18:00:00,2017-03-24 19:00:00,2017-03-24 18:00:00,2,99.052,78.852,25.62,6.08,40.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00261,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-25 01:00:00,2017-03-25 06:00:00,2017-03-25 03:00:00,6,64.33,50.711,26.86,5.73,81.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00262,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-25 10:00:00,2017-03-25 17:00:00,2017-03-25 12:00:00,8,65.654,50.687,29.53,5.77,119.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00263,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-25 23:00:00,2017-03-26 06:00:00,2017-03-26 01:00:00,8,65.454,53.162,23.12,4.83,98.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00264,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-03-26 10:00:00,2017-03-27 08:00:00,2017-03-26 12:00:00,23,69.581,54.134,28.53,6.38,355.3,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00265,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,lgbm_quantile_band,2017-03-27 13:00:00,2017-03-27 13:00:00,2017-03-27 13:00:00,1,144.322,109.16,32.21,5.93,35.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00266,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-02 19:00:00,2017-04-02 23:00:00,2017-04-02 21:00:00,5,63.672,53.303,19.45,3.91,51.8,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00267,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-20 00:00:00,2017-04-20 03:00:00,2017-04-20 02:00:00,4,77.715,54.987,41.33,8.51,90.9,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-02
LG-00268,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-04-29 09:00:00,2017-04-29 18:00:00,2017-04-29 11:00:00,10,80.06,52.224,53.3,12.68,278.4,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00269,A_consumption,M1_power,Hog_office_Shon,power_active_kw,baseload_rise,warning,lgbm_cusum_night_residual,2017-05-05 00:00:00,2017-05-10 23:00:00,2017-05-06 04:00:00,144,72.999,54.933,32.89,,,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-03
LG-00270,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-05 03:00:00,2017-05-08 08:00:00,2017-05-05 05:00:00,78,83.947,60.867,37.92,9.01,1800.2,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-03
LG-00271,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-08 20:00:00,2017-05-09 08:00:00,2017-05-08 22:00:00,13,86.409,64.859,33.23,7.98,280.1,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-03
LG-00272,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-09 22:00:00,2017-05-10 10:00:00,2017-05-10 00:00:00,13,82.82,64.586,28.23,8.14,237.0,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-03
LG-00273,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-10 17:00:00,2017-05-11 00:00:00,2017-05-10 19:00:00,8,101.282,78.6,28.86,7.78,181.5,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-03
LG-00274,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-05-13 10:00:00,2017-05-13 12:00:00,2017-05-13 12:00:00,3,69.393,55.861,24.22,4.95,40.6,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00275,DQ_quality,M1_power,Hog_office_Shon,power_active_kw,data_loss,warning,dq_gap>=3h,2017-05-23 21:00:00,2017-05-24 17:00:00,2017-05-23 23:00:00,21,,,,,,,,1,true_positive,SYN-M1-03-04
LG-00276,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,lgbm_quantile_band,2017-06-12 07:00:00,2017-06-12 07:00:00,2017-06-12 07:00:00,1,101.053,72.352,39.67,6.42,28.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00277,DQ_quality,M1_power,Hog_office_Shon,power_active_kw,stuck_sensor,warning,dq_flatline>=4h,2017-06-13 23:00:00,2017-06-14 08:00:00,2017-06-14 02:00:00,10,68.088,,,,,,,1,true_positive,SYN-M1-03-05
LG-00278,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,lgbm_quantile_band,2017-07-05 15:00:00,2017-07-05 16:00:00,2017-07-05 15:00:00,2,295.958,98.578,200.23,24.46,394.8,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-06
LG-00279,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-15 16:00:00,2017-07-15 20:00:00,2017-07-15 18:00:00,5,74.263,55.628,33.5,7.41,93.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00280,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-16 08:00:00,2017-07-16 18:00:00,2017-07-16 10:00:00,11,72.724,55.074,32.05,7.8,194.2,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00281,A_consumption,M1_power,Hog_office_Shon,power_active_kw,baseload_rise,warning,lgbm_cusum_night_residual,2017-07-26 00:00:00,2017-07-28 23:00:00,2017-07-28 04:00:00,72,72.79,58.519,24.39,,,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-07
LG-00282,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-07-27 23:00:00,2017-07-28 05:00:00,2017-07-28 01:00:00,7,91.103,58.2,56.53,13.71,230.3,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-07
LG-00283,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-13 19:00:00,2017-08-14 03:00:00,2017-08-13 21:00:00,9,75.963,58.214,30.49,9.62,159.7,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00284,A_consumption,M1_power,Hog_office_Shon,power_active_kw,baseload_rise,warning,lgbm_cusum_night_residual,2017-08-14 00:00:00,2017-08-22 23:00:00,2017-08-19 04:00:00,216,70.217,56.188,24.97,,,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-08
LG-00285,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-14 23:00:00,2017-08-15 05:00:00,2017-08-15 01:00:00,7,71.535,58.895,21.46,4.71,88.5,month cross-fit (other 11 months of 2017),,1,false_positive,
LG-00286,A_consumption,M1_power,Hog_office_Shon,power_active_kw,high_consumption,warning,lgbm_quantile_band,2017-08-18 06:00:00,2017-08-18 11:00:00,2017-08-18 08:00:00,6,100.119,71.681,39.67,10.03,170.6,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-08
LG-00287,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-18 14:00:00,2017-08-21 06:00:00,2017-08-18 16:00:00,65,85.974,60.092,43.07,10.39,1682.3,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-08
LG-00288,A_consumption,M1_power,Hog_office_Shon,power_active_kw,off_hours_run,warning,lgbm_quantile_band,2017-08-21 18:00:00,2017-08-22 06:00:00,2017-08-21 20:00:00,13,91.093,64.309,41.65,10.97,348.2,month cross-fit (other 11 months of 2017),,1,true_positive,SYN-M1-03-08
LG-00289,A_consumption,M1_power,Hog_office_Shon,power_active_kw,spike,warning,lgbm_quantile_band,2017-08-27 11:00:00,2017-08-27 11:00:00,2017-08-27 11:00:00,1,68.145,53.76,26.76,5.35,14.4,month cross-fit (other 11 months of 2017),,1,false_positive,
